macrostate,P_up,P_down,term_1,term_2
320,0.0023212721539,0.0031969351224,-2.3620459977442174e-17,4.208898484683848e-38
321,0.0019037395496,0.0032248517333,-2.3922166392790563e-17,4.585409450850088e-38
322,0.0020240450712,0.0033175878885,-2.3941430096599046e-17,4.310428394570568e-38
323,0.0019990443362,0.0034528368682,-2.3930568062694537e-17,4.3366638015370114e-38
324,0.0021121994227,0.0029352672574000003,-2.391713981659167e-17,4.34630231507178e-38
325,0.0017672940552999998,0.002720847743,-2.438024063332402e-17,3.896987008086037e-38
326,0.0019186780846,0.0029011693125,-2.434599065689291e-17,5.372614568740771e-38
327,0.0022208437633,0.0030367985259,-2.4164984423452493e-17,4.457861073909547e-38
328,0.0022312883038000005,0.0032700070873000003,-2.4219474930127035e-17,4.5322049703084117e-38
329,0.0019713406081,0.0027965844760999997,-2.4472667081326512e-17,3.952556292059485e-38
330,0.0022022963682,0.0030709162114,-2.4364352059498932e-17,4.509435282013177e-38
331,0.0021270323064,0.0027969756644000004,-2.4468059280429997e-17,5.286475830312867e-38
332,0.0019697123787,0.0031324765704999996,-2.4615996314229323e-17,4.215900759134727e-38
333,0.0019470885135000001,0.0029060949148,-2.474127512736568e-17,4.103182575484002e-38
334,0.0019690639162,0.0026582532931,-2.4785434184492255e-17,4.130937807569531e-38
335,0.0022773137425,0.0033055020638000005,-2.461322489048697e-17,5.124460522194613e-38
336,0.0019335503196,0.0025947794764,-2.4949989036655033e-17,3.6623215309136374e-38
337,0.0019849150331,0.0032520452433000007,-2.4950194005051663e-17,4.311187690375755e-38
338,0.0021749192248,0.0030003140229,-2.496996856338119e-17,4.0768582816431397e-38
339,0.0020303560401,0.0032968076395,-2.5019744617385785e-17,4.024074421841323e-38
340,0.001840237643,0.0029395684986000003,-2.530192464397494e-17,4.259604337721987e-38
341,0.0019786206761,0.0031330210613000004,-2.524436415412768e-17,4.09931332567062e-38
342,0.0022881511628,0.0029418955483000004,-2.5167725872847937e-17,3.9399003612329005e-38
343,0.0021649326113000003,0.0027273635655,-2.5334482963156243e-17,4.3807370722776695e-38
344,0.0022202968157,0.0027081220298,-2.536233950765933e-17,5.328254984867229e-38
345,0.0021983755193,0.0026667369946,-2.540002619483815e-17,4.470582623179553e-38
346,0.0022133935961,0.0026222140309999998,-2.5500867732775334e-17,5.07277121404032e-38
347,0.0022093813046,0.0032390191441,-2.5537890063508396e-17,5.642229575874549e-38
348,0.0020931642398,0.0026823284816999996,-2.5608481097047156e-17,4.623896924521501e-38
349,0.0018428843506,0.0027216235852000003,-2.5827835670629552e-17,4.455403980245897e-38
350,0.0019378613557000002,0.0028135169241000004,-2.5983368724697135e-17,4.354063403913743e-38
351,0.0022381524124,0.0027318038326,-2.5801880191946864e-17,4.420261550868398e-38
352,0.0018939472026,0.0028958830473000004,-2.5955307079214538e-17,4.96029604789873e-38
353,0.0021545677634,0.0029160093405,-2.5987918370773202e-17,5.624121682553382e-38
354,0.0021955135191,0.0026595321141,-2.597881467062696e-17,4.750133156336086e-38
355,0.0019923601882,0.0031115041269999997,-2.6181900353856635e-17,5.355448646678708e-38
356,0.0019497793782999998,0.003187178321,-2.628237848355545e-17,4.802082644253635e-38
357,0.0022562587695,0.0027038448328000004,-2.613726508038459e-17,5.33859426863984e-38
358,0.0020110438572,0.0026535436843999997,-2.6412228273045162e-17,4.3816819299173927e-38
359,0.0021112675552,0.0024615463973000004,-2.6452006954656058e-17,5.305034607939032e-38
360,0.0021232534809000002,0.0024830119573,-2.652593942958039e-17,5.617166603756095e-38
361,0.0020075031667,0.0030100721176,-2.6552958120695558e-17,4.202242236008502e-38
362,0.0021695728019,0.0028484985688000002,-2.6591530984096577e-17,5.53663222669412e-38
363,0.0021863137359999997,0.0030390173034,-2.6724116835758953e-17,4.3131507124153607e-38
364,0.0021398666426,0.0030442629321,-2.6751447983014422e-17,4.4694005585014355e-38
365,0.0021761560399000002,0.0028825659716000002,-2.6781244973540057e-17,4.4273775125422373e-38
366,0.0023350250659,0.0029409943849000005,-2.6698775187466104e-17,4.317680069238107e-38
367,0.0020751126791,0.0026816283914,-2.6943701792865293e-17,5.082697772154887e-38
368,0.0020613701503,0.0027801272275,-2.7058647677440403e-17,4.809651625168499e-38
369,0.0021519314961999996,0.0031530634102,-2.7042033361320428e-17,4.716222898422856e-38
370,0.0021129935507,0.0025989853469999998,-2.7206863510290002e-17,4.455118391727322e-38
371,0.0020887140645,0.0032021997218000006,-2.727575265004669e-17,6.289039260168778e-38
372,0.0023253077544,0.0028180165527,-2.7160282326339882e-17,5.402302008925059e-38
373,0.0020650505797,0.0028830146128000006,-2.7416060607286086e-17,4.74115717632182e-38
374,0.0022651414758,0.0026555838459,-2.736214747605992e-17,5.294988505509196e-38
375,0.0022032593234999997,0.0027089446139000003,-2.7462040632169362e-17,5.571653422124305e-38
376,0.0021265571894000003,0.0025068112356999997,-2.7576257390627432e-17,4.760921117009394e-38
377,0.0021076360257000003,0.0029170484987999998,-2.7605482587308755e-17,5.733912648323726e-38
378,0.0021476631268000004,0.0030476959608000003,-2.755981737209939e-17,5.635694988498075e-38
379,0.002176150012,0.0026028073535,-2.7657259589925175e-17,4.535713858902177e-38
380,0.0020745304575,0.0025568151645,-2.7902095031549617e-17,4.5317168573930524e-38
381,0.0020624625294,0.0026815189032,-2.801777280904469e-17,4.836425113323094e-38
382,0.0018513251248,0.0029579525415,-2.8070419317464723e-17,4.659397563205187e-38
383,0.0021461555481,0.0032076297765999996,-2.7940294088940713e-17,5.776071016787839e-38
384,0.0021323757884,0.0029215486338,-2.815624772725228e-17,4.950428193284938e-38
385,0.0020311737219,0.0026897609441,-2.818689480623829e-17,4.126496216274529e-38
386,0.0020594344559000002,0.0026539259459,-2.826825613567171e-17,4.621866331030056e-38
387,0.0019873820307,0.0027411155816,-2.8309251555594124e-17,4.904723905042066e-38
388,0.0020878205108,0.0025076704978000005,-2.8420775477599864e-17,5.190793401131409e-38
389,0.0019129710988,0.0023934400524999997,-2.864069772233172e-17,5.392558946371256e-38
390,0.0021688690300999997,0.0027633705747,-2.84932966983152e-17,5.067771546035606e-38
391,0.0021121811855,0.0027868205412,-2.854327021999063e-17,4.925449489708751e-38
392,0.0020332890893,0.0026603396580999997,-2.872251434437511e-17,4.902003688127181e-38
393,0.0019744769,0.0028535097428,-2.884166076757144e-17,5.005419995190667e-38
394,0.0020293063881,0.0024505627411,-2.890828698676955e-17,5.054575707192606e-38
395,0.0018924977749999999,0.0027368197179,-2.9057429716800074e-17,5.169643040922814e-38
396,0.0020675221595,0.0024636009113,-2.891069506528002e-17,5.529469393947235e-38
397,0.0020620788535,0.0027963525598,-2.906485880218472e-17,4.287308491879792e-38
398,0.0020631215442,0.0025693108641,-2.912512358685296e-17,4.966503342980224e-38
399,0.0020604239838,0.0030551673611,-2.912069273744993e-17,5.821843854167051e-38
400,0.0022074377553,0.0030030411054,-2.9065859983584775e-17,5.497894740798522e-38
401,0.0021034228888,0.0025900897434000003,-2.9334681716634603e-17,4.822730686892925e-38
402,0.0018782934078,0.0022809677089,-2.948039559850434e-17,5.394922820630275e-38
403,0.0020710946144,0.0027740251130000003,-2.949840707363285e-17,5.147954528563095e-38
404,0.0019727803746,0.0026680057195999996,-2.960593406201976e-17,4.919283796222799e-38
405,0.0020688791558,0.0024912536558,-2.9615865090841265e-17,5.357089000836558e-38
406,0.0019751085814,0.0025546259042,-2.9704067237322823e-17,6.164717330323508e-38
407,0.0020387785623,0.0023773228309,-2.9762674320557394e-17,5.727705434862052e-38
408,0.0021188135315,0.0023440770856,-2.9832812489519707e-17,5.111808128209772e-38
409,0.0022022377222,0.0025429550884000004,-2.977565067488399e-17,6.858256493817792e-38
410,0.0020185255589000002,0.0026861675886999995,-2.996472147681677e-17,5.542236299264616e-38
411,0.0019876576675,0.0023938996411,-3.001573767784804e-17,6.825283053902247e-38
412,0.0022003186396,0.0029248896944999996,-2.996250586641417e-17,6.273856184739232e-38
413,0.0024129486436,0.0027596299579,-2.994787192981151e-17,5.857591155412237e-38
414,0.0019549529265999997,0.0027493165052,-3.025385542161687e-17,4.747793420315506e-38
415,0.002121735108,0.0029950103068,-3.0171439183864215e-17,5.199710655321969e-38
416,0.0022296814679999997,0.0024235603108000003,-3.033731335593753e-17,5.990480093723448e-38
417,0.0025347340069,0.0028631911225999998,-2.99991724193685e-17,5.345603074292776e-38
418,0.002008648639,0.0025077247323000004,-3.0533634463827906e-17,5.310361574790207e-38
419,0.0018570143441,0.0024509937113,-3.079023032434731e-17,5.247186071481418e-38
420,0.0021927074189,0.0023936236966,-3.059180571324329e-17,5.99445233119942e-38
421,0.0019790531798,0.0025366892988,-3.070004121095627e-17,5.65633489020396e-38
422,0.0022127804233,0.0027584938783999998,-3.071130649522904e-17,5.24347074126125e-38
423,0.0018987698389,0.0025592917781999997,-3.1007697875264386e-17,6.746757564078239e-38
424,0.0018371411413,0.002368893101,-3.1053487569920577e-17,5.582008541296555e-38
425,0.0020486701019,0.0028783356691999993,-3.1015979630987175e-17,6.218152365396492e-38
426,0.0022879297045999996,0.0028257401951,-3.0891399221335364e-17,6.150719263573229e-38
427,0.0019299632743,0.0025556450902,-3.117832684324815e-17,5.918225749662052e-38
428,0.0025172019911,0.0031101248146,-3.0733589089786085e-17,5.949008378278988e-38
429,0.0021165092864,0.0026427088441999995,-3.1201078198858634e-17,4.840835781217913e-38
430,0.0020284272165,0.0024196794003000003,-3.139587236848608e-17,5.008015520558622e-38
431,0.0019471946738,0.0026767229833000003,-3.144734491964734e-17,7.31958732713888e-38
432,0.0019266949183,0.0024784673559,-3.150061213275321e-17,6.793498762243953e-38
433,0.0021260742523,0.0028489097564,-3.1331033036065523e-17,7.602014309878239e-38
434,0.0020074156285999996,0.0022852665681,-3.16182724396854e-17,7.176384972653516e-38
435,0.0021949082323,0.0025926014544,-3.1539731046715484e-17,5.858444240652208e-38
436,0.0020147058689,0.0027716738047,-3.164588675838585e-17,7.032792992843448e-38
437,0.0021927395503,0.0029853109484,-3.174828659803084e-17,7.324392514263285e-38
438,0.0019427265184,0.0024275785409000003,-3.203167739648028e-17,7.527813379047912e-38
439,0.0021188387045,0.0026716079983999997,-3.180615377250837e-17,6.415425963444964e-38
440,0.002120674447,0.0026987081786,-3.1987459074126964e-17,5.060365676655421e-38
441,0.0021334858052,0.0024019934808000003,-3.2019516953453106e-17,6.189765412422722e-38
442,0.0019286093906,0.0028166001414,-3.2144602696426637e-17,5.258212564875863e-38
443,0.0020450660060999997,0.0021712559571,-3.22093764651355e-17,6.446513211375096e-38
444,0.0021054248237,0.002541615393,-3.226965458070048e-17,5.485057371909723e-38
445,0.0023557812111,0.0025160222428000003,-3.209135758584515e-17,6.822439265367333e-38
446,0.0020097891434000003,0.0023111479778,-3.253850206483263e-17,6.711394392936407e-38
447,0.0021875152995,0.0026004772489,-3.2445176957931587e-17,6.703962310037864e-38
448,0.0022040333501,0.0028104262487,-3.242507479662249e-17,5.826854312460737e-38
449,0.0019846078637,0.0023603836121,-3.266191965645893e-17,5.575420197805141e-38
450,0.0021609370017,0.0023194208986,-3.2595381135515336e-17,4.897435380911875e-38
451,0.0018801211731,0.0025934260899,-3.2839869198930714e-17,6.789976139129139e-38
452,0.0021205880958,0.0021952645994999997,-3.287604692696078e-17,8.010056228780296e-38
453,0.0019192484644000001,0.0022768189132,-3.2930346608319296e-17,6.791930342225494e-38
454,0.0021434652863,0.0024990119743000003,-3.2982824026587993e-17,5.656976473645298e-38
455,0.0019319956380999999,0.0022274984461,-3.314027826687995e-17,6.345750393008402e-38
456,0.0022075581165999997,0.0024855338176999996,-3.3074920815900193e-17,5.765659755478691e-38
457,0.0021455948261,0.0024967713966999997,-3.31000921444784e-17,5.670154574721649e-38
458,0.001933493099,0.0022393828025000003,-3.346503994017971e-17,5.981022080388448e-38
459,0.0019077330931,0.0024778545046,-3.3454246323216245e-17,6.13353137928808e-38
460,0.0019993749192,0.0024703516665,-3.3355307328459825e-17,5.198755756579913e-38
461,0.0020681092186999998,0.0024348974782,-3.3514309345898276e-17,5.529768790361734e-38
462,0.0021894836369,0.0024740307028,-3.350197579329264e-17,6.553514692133337e-38
463,0.0020500324439999998,0.0027833410196999994,-3.355308320518441e-17,6.08026114120803e-38
464,0.0019870987042,0.002123647352,-3.3788468760901375e-17,5.720320917596159e-38
465,0.002052737777,0.0027587854455,-3.3685514137286404e-17,6.888105718485559e-38
466,0.002359113627,0.0028859548629,-3.342511504849695e-17,5.506294442506978e-38
467,0.0021391552359,0.002302620558,-3.377758340116815e-17,6.752557975780467e-38
468,0.0022366996690999998,0.0024232335894,-3.3853727055475757e-17,6.106948475011659e-38
469,0.0020477394551,0.0022276514824,-3.411659690878535e-17,4.875993879223085e-38
470,0.0017670974641,0.0021715034228000003,-3.4328943750693237e-17,6.380144735916428e-38
471,0.0019321416451999998,0.0025931937742,-3.4205220638989416e-17,6.093160453561473e-38
472,0.0022268680828000003,0.002492002373,-3.40813935901452e-17,6.547219999014278e-38
473,0.0023742257905,0.0027934907801,-3.389932249664763e-17,7.204117096699589e-38
474,0.0021490752622,0.002346988934,-3.428888465223884e-17,6.786423165654896e-38
475,0.002035062876,0.0026006413408,-3.432698026866421e-17,6.160418794923662e-38
476,0.0020876942029,0.0024897260648000003,-3.448853027536458e-17,6.404456712921729e-38
477,0.0020232007580999996,0.002367660444,-3.4589606695839644e-17,6.158124425222425e-38
478,0.0019267418372,0.0023391848243000004,-3.4704576234553614e-17,6.295914743502722e-38
479,0.0023788405271,0.0028360000658000004,-3.436998744620713e-17,6.261073148854908e-38
480,0.0020549867561,0.0023327954937,-3.4744523037834374e-17,6.109500278670128e-38
481,0.0018654627707000002,0.0023251985703,-3.4987082639632205e-17,7.435575597521241e-38
482,0.0020721862994,0.0027190710082,-3.4881249983794174e-17,6.742566092106173e-38
483,0.0021206220574,0.0023247402073,-3.4867315844126944e-17,5.773792244007206e-38
484,0.0021042014007,0.0023121444358,-3.498236646180241e-17,6.920513373472179e-38
485,0.002095128346,0.0026730878001,-3.5090475183273276e-17,6.814047342764086e-38
486,0.0025420241781,0.0025865659801999996,-3.4764113661682216e-17,7.351456471336393e-38
487,0.0025507775139000004,0.0030164950845000004,-3.477207326887993e-17,7.204807130599819e-38
488,0.0018308178199,0.0026651781597,-3.546100268056817e-17,7.362576710828345e-38
489,0.0023495584151,0.0026499407063,-3.5082821605512985e-17,6.686479097636772e-38
490,0.001766435176,0.0020340244711,-3.5675286535446884e-17,5.716655554032296e-38
491,0.0020905545611,0.0024019360861999997,-3.5474642872379346e-17,5.784299443542778e-38
492,0.0017726599228,0.0022377532656999996,-3.57471064816013e-17,6.59042819636555e-38
493,0.0020547735696,0.002453502463,-3.563569482711869e-17,7.971118068348995e-38
494,0.0018589932047,0.0023821229582,-3.5913221834437426e-17,6.322309295851941e-38
495,0.0018369488701999999,0.0024892281734,-3.591662105033524e-17,6.661933622945745e-38
496,0.0018677637839999998,0.002500398013,-3.5940608286824726e-17,6.448694311480342e-38
497,0.0020589665502999998,0.0026140235025,-3.585684708942496e-17,7.417298021059688e-38
498,0.0020252605048,0.0025009730931,-3.605958566893874e-17,7.659940107864076e-38
499,0.0018888482058,0.0024046751934,-3.614748300992471e-17,6.29974157445326e-38
500,0.0023327521654,0.0029234830337,-3.577317378399951e-17,7.134881066037456e-38
501,0.0020007966398,0.0022520216925,-3.629008880315552e-17,6.31827863847905e-38
502,0.0017628674966,0.0022004206173,-3.6564795640764475e-17,6.332194852122262e-38
503,0.0023764609415,0.0028102295185,-3.5963772123863357e-17,6.665042645856796e-38
504,0.0020510500948999998,0.0024392734381,-3.639069235528402e-17,7.165110604408474e-38
505,0.0019468293072999999,0.0020514325847,-3.661045770228849e-17,8.080605074273416e-38
506,0.0019942106771,0.0022547036227,-3.6608472522338195e-17,6.950180580177595e-38
507,0.0021006634434000003,0.002533619498,-3.6648805386484677e-17,6.838661659406726e-38
508,0.0022394315001999995,0.0027507656229999997,-3.650061779788945e-17,7.369201391347131e-38
509,0.0019884002701,0.0023306387806999998,-3.6846917661556523e-17,7.300043005808412e-38
510,0.0020937602843000003,0.0022921271407,-3.6849859893505107e-17,6.6785618699516e-38
511,0.0021803269765,0.0025188336484,-3.6789002888308285e-17,7.254235650934514e-38
512,0.0023559079866,0.0027586595887999998,-3.6684524589727505e-17,5.823048139304367e-38
513,0.0020675926016999998,0.0024741452195999997,-3.7058912643866354e-17,8.76340546372249e-38
514,0.0019487377046,0.0021524098300000002,-3.7204116621606375e-17,6.796076293584855e-38
515,0.0019921184319000003,0.0025616086994,-3.727427427097895e-17,7.60411156986188e-38
516,0.0019773020940999997,0.0023459970398000004,-3.738455525756329e-17,7.766051318271764e-38
517,0.0019808632624000004,0.0021852878376,-3.7300572039258275e-17,6.189523964677481e-38
518,0.0021071096037,0.0024289195764,-3.734871872722993e-17,7.805691524033561e-38
519,0.0019532152263,0.0024701280911,-3.758961787434493e-17,7.153254572600227e-38
520,0.0019853392313,0.0023337101994,-3.7603875330397043e-17,6.281893945799462e-38
521,0.0020587294137,0.0025104502313,-3.751979072965489e-17,8.937319259887777e-38
522,0.0018738817325999997,0.0021241171503,-3.790784665022244e-17,6.458591053403544e-38
523,0.0020280870277999997,0.0023276822046,-3.7743367551689694e-17,6.997869514623325e-38
524,0.0025179245951,0.0025690694804000004,-3.745549169438433e-17,7.019131311638311e-38
525,0.0021169288596,0.0027205030698,-3.780662810314515e-17,6.438437361578886e-38
526,0.0017730752042,0.0020397716801,-3.8243435496285446e-17,6.212545900004524e-38
527,0.0022542034272,0.0024016785670999997,-3.7902720613340414e-17,6.733149368410171e-38
528,0.0025476742149,0.0025119633762,-3.765442889321731e-17,9.059213786602334e-38
529,0.0020725024231999997,0.0023720560168,-3.810711094668544e-17,6.920731733029123e-38
530,0.0020572720223,0.0023650316020000003,-3.824064345478495e-17,5.699419310290547e-38
531,0.0021255292588,0.0024659597925,-3.826553130727349e-17,7.647267687062807e-38
532,0.0017669195575999999,0.0018999456315,-3.8639602482649105e-17,6.263938692941912e-38
533,0.0019678778339,0.0022602376258,-3.855265696915683e-17,7.820344184080599e-38
534,0.0017702199442,0.0020963595602,-3.874960928600826e-17,8.850607065567938e-38
535,0.0016783384335000001,0.0019561241892,-3.8875757262066907e-17,6.009350502569084e-38
536,0.0017630123495000001,0.0019846930995,-3.887167180897202e-17,6.080438301923e-38
537,0.0020486344824,0.0024945937104,-3.864099071733197e-17,8.199389499237898e-38
538,0.0018586209039,0.0021586407399,-3.8943535669282395e-17,8.363387912293204e-38
539,0.0019707149114,0.0021992618881,-3.894262287480473e-17,7.30292195446473e-38
540,0.0020007671587000003,0.0021272030534000004,-3.906614478662664e-17,6.295435044399353e-38
541,0.0018680259685999998,0.0022547418103,-3.920736829173615e-17,6.114701087503214e-38
542,0.0019121884294,0.0025187940170999998,-3.9167665843945e-17,7.209825619110304e-38
543,0.0018373466353,0.0020573645313,-3.9260255835782604e-17,7.775251338036747e-38
544,0.0024437871588000003,0.0024397338341,-3.8920612833117977e-17,7.718983271532775e-38
545,0.0021657095571999997,0.0025275830865999997,-3.916072301582113e-17,6.197934326740056e-38
546,0.0018296508904000002,0.0021878038017,-3.9575063711179325e-17,7.080502048665883e-38
547,0.002449065518,0.0026248314659,-3.903289812247215e-17,6.993478268875752e-38
548,0.0019904792785000003,0.0022887760285999997,-3.950412334343836e-17,6.846380186938178e-38
549,0.0019398423082,0.0025076379687,-3.965748037524541e-17,7.30452983251288e-38
550,0.0020439325047,0.0023712080325,-3.969178223130843e-17,7.783625037961128e-38
551,0.0020061534397,0.002290553339,-3.9695577067913375e-17,6.719280333571443e-38
552,0.0024501820199,0.0024420287434,-3.943230094691797e-17,6.919033876156015e-38
553,0.0020466182113,0.0023502919921,-3.986539660341795e-17,5.795460839317736e-38
554,0.0020367549218,0.0022173910678000004,-3.992852801941776e-17,6.575811951159686e-38
555,0.0021044196257000002,0.0024641732494000003,-3.9893213595368466e-17,6.376151821881341e-38
556,0.0023569891807,0.0028665069111999996,-3.970835045804048e-17,9.650681127876534e-38
557,0.0021403713427,0.0025339172784,-4.001040797620128e-17,7.350362054139624e-38
558,0.0020957194148,0.0023392553887,-4.0123739602390744e-17,6.639631951266112e-38
559,0.00189246608,0.0020083515121,-4.028121888580421e-17,7.400159734272857e-38
560,0.0024405216096,0.0024712276703000003,-3.9963212860100336e-17,7.634918432474929e-38
561,0.0026053183985,0.002431569502,-3.996373557695016e-17,5.905016152401349e-38
562,0.0022524103661,0.0021225725574000004,-4.027893634361754e-17,7.122732298994385e-38
563,0.002085094056,0.0026199078451999997,-4.0559731603564665e-17,7.549684245856091e-38
564,0.0023250205664,0.002395289962,-4.0445440545357316e-17,1.2921217489935888e-37
565,0.0021731863721,0.0021700311606,-4.0653486339206985e-17,7.234483290220282e-38
566,0.0018930070292000002,0.0020791180953,-4.0892272613533565e-17,7.215230932897312e-38
567,0.0019814201445,0.0023263289341,-4.087863764752726e-17,6.29593254261039e-38
568,0.0021824188208000002,0.0020853549242,-4.0844789853238797e-17,7.167809381850286e-38
569,0.0022491967857,0.0022540410253000004,-4.082911332767215e-17,8.015951056233746e-38
570,0.0024950191344,0.0023282763057,-4.0696442636258176e-17,7.545824936871463e-38
571,0.0022084376104000002,0.0024316906376,-4.087331939672553e-17,7.986821899780833e-38
572,0.0019127718012,0.0024134544671,-4.132139526684457e-17,8.249618259558732e-38
573,0.001829319685,0.0020646760239,-4.1483752610534667e-17,8.564302184401896e-38
574,0.0019136500298,0.0024869461734,-4.1454323533196376e-17,7.232646763813851e-38
575,0.0020653339441,0.0022593552452,-4.1401479689449876e-17,7.250694662410921e-38
576,0.0024083114046,0.0025566491251,-4.114608887131316e-17,7.578897557431967e-38
577,0.0020570503777,0.0025993092601999997,-4.149652034375298e-17,9.276611685745476e-38
578,0.0025131226947,0.0024569263942,-4.125350744004268e-17,8.80781463796983e-38
579,0.0024538659262,0.0024888846161999997,-4.13458005559045e-17,7.466616239294212e-38
580,0.0024090332345999997,0.0024410533526999997,-4.139744984275128e-17,8.591901307023247e-38
581,0.0019444229117000001,0.0022721357685,-4.1880633628259274e-17,7.755073953970414e-38
582,0.0022329566248000003,0.0021893133662,-4.167694658396249e-17,7.313563932757963e-38
583,0.0020503831783,0.002310946194,-4.190804224914901e-17,8.828163952736465e-38
584,0.0025145088291,0.0022643766811,-4.169031116920792e-17,8.424431155606247e-38
585,0.0021723102995,0.0023057590352,-4.197127926056142e-17,8.221275702121951e-38
586,0.0020684489525,0.0023627772588,-4.209290913228814e-17,8.179342951118043e-38
587,0.001879052158,0.0021945199938000004,-4.234412924707754e-17,8.293037719023649e-38
588,0.0021418771159,0.0023310570553,-4.2190277301497914e-17,8.172335822498809e-38
589,0.0019780066776,0.0024339253912,-4.239569811676655e-17,8.452002506996308e-38
590,0.0019240002434999998,0.0023510027657,-4.2476114861373293e-17,9.463058069888872e-38
591,0.0019280697744000002,0.0023290130036,-4.254423889855655e-17,6.685732069890026e-38
592,0.0023917284275,0.0021632473981,-4.230443768151929e-17,7.001704495958163e-38
593,0.0024908549286,0.0021506748721,-4.2361915270679205e-17,1.050690085725387e-37
594,0.0020858129671,0.0023087923605,-4.2712087717983785e-17,7.8995733624594e-38
595,0.0024798184808000005,0.0021928105806999997,-4.2442564988698717e-17,8.066800979902475e-38
596,0.0019713749344,0.0022301316387,-4.2934593781874135e-17,7.314133346865168e-38
597,0.0023818685665,0.0023535694076,-4.271555601966007e-17,7.195274550396595e-38
598,0.0020156902849,0.0024109739003,-4.2988239556836315e-17,9.586347971246131e-38
599,0.0025256612777,0.0024000026019,-4.271823362304236e-17,7.621633182083107e-38
600,0.0021431878597,0.0021755198373,-4.3101701492670774e-17,7.972242416353832e-38
601,0.0022170865375,0.0021565314525999997,-4.311427278741617e-17,8.61389005368568e-38
602,0.0021095974079,0.0020912458333,-4.3259775726674196e-17,7.349264390504481e-38
603,0.0025035075548,0.0023753428504000003,-4.295291599078573e-17,9.296014481969357e-38
604,0.0022110527206,0.0026745075471999997,-4.3126634389305086e-17,6.667756975385187e-38
605,0.0025765601898000002,0.0023937506132,-4.3107529173949906e-17,7.533957043769628e-38
606,0.0019131588342,0.0022773306978000002,-4.364769967780262e-17,7.205597293604432e-38
607,0.0019450351063,0.0021652337273000005,-4.3718134744290277e-17,7.948316412299632e-38
608,0.0023534268152,0.0022576234893,-4.3417325742571434e-17,8.664609247121121e-38
609,0.0021838920106999997,0.0022411837459,-4.3649523751299147e-17,1.0469373708430307e-37
610,0.0023095478826,0.0024909277739,-4.362645855491759e-17,8.997321969624835e-38
611,0.0021824136223000004,0.0022544224421,-4.3787412537456443e-17,1.0006010886828026e-37
612,0.002424678341,0.0021856989194,-4.3738415883954203e-17,6.430065198087953e-38
613,0.0021207973915,0.0019831815077,-4.400509554920095e-17,8.630813718715006e-38
614,0.0023157549811,0.0023537973631999995,-4.393493045382894e-17,1.0728584440579645e-37
615,0.0021480315620999997,0.0022650564346999996,-4.4207631493779254e-17,9.697501765364816e-38
616,0.0024936253705000002,0.0022439763426,-4.3947574402049415e-17,1.039410112060693e-37
617,0.0021121546027,0.0023162657306999997,-4.42740827606875e-17,7.558428563531533e-38
618,0.0020217859936,0.0022761524234,-4.4454418833546477e-17,8.405740468608532e-38
619,0.0020996163598,0.0020658231547,-4.453224994572561e-17,8.709512876390981e-38
620,0.0020810998594000003,0.0019308486209999999,-4.445531867513419e-17,6.867704983677317e-38
621,0.0020765406072,0.0022510617895,-4.464820935211139e-17,8.231960685669776e-38
622,0.0024775175694,0.0022038130537,-4.43136397592975e-17,7.410994611494698e-38
623,0.0021110491481,0.0023214037473,-4.4657875540423e-17,9.674060754540794e-38
624,0.0021156366452,0.002086530479,-4.484974336126147e-17,7.392678789489266e-38
625,0.0021701642996,0.0022352423183,-4.485759127298598e-17,9.473678799830952e-38
626,0.0024396830378000003,0.0023488545304,-4.4702860505816307e-17,8.185385928781845e-38
627,0.0024694380330999998,0.0020563037490999997,-4.4836492463471286e-17,8.256546037291838e-38
628,0.0020884633837,0.0020701642415999998,-4.504282425671309e-17,9.788128828870466e-38
629,0.0021210840948,0.0022504502515999997,-4.523177825919207e-17,8.709578030166774e-38
630,0.0020693364289000003,0.0020323685976,-4.5247848964206367e-17,8.299212460070454e-38
631,0.0020963711128,0.0021323562634000003,-4.527424191403362e-17,7.839247417590111e-38
632,0.0021294046283000002,0.0021346576746999997,-4.5322488351437825e-17,9.369667504244848e-38
633,0.0017588529280999998,0.0020732851183000002,-4.567888458945789e-17,7.287355289180968e-38
634,0.0020928903746,0.0020249100613,-4.555890775139039e-17,7.417658431671996e-38
635,0.0020134437022,0.002097325308,-4.5649029516138225e-17,9.838904982419994e-38
636,0.0020957832104000003,0.0021132135157,-4.5671046548616036e-17,8.781965354304986e-38
637,0.0024019840866,0.0020930861333,-4.549025100875514e-17,8.428273380210425e-38
638,0.0021055117568,0.0019638185963,-4.5800564729918206e-17,7.524743903834601e-38
639,0.0020257205314,0.0021833546058,-4.592432296200167e-17,9.320410417518984e-38
640,0.0020822847593,0.0022816068953,-4.592653053143904e-17,7.57510036692034e-38
641,0.0021416118044,0.002070762498,-4.5965199636371964e-17,7.748836562052983e-38
642,0.0020857294092,0.0021626805243000003,-4.612262686328255e-17,7.969085569702312e-38
643,0.0021307340804,0.0020490190865999998,-4.615896640944389e-17,7.953370734622178e-38
644,0.0020582415072,0.0020245278686,-4.619660596129356e-17,9.59414608929738e-38
645,0.0023279857032,0.0023231172719999998,-4.6096419151200306e-17,8.980068533736763e-38
646,0.0022394133349,0.0024356062825000003,-4.626452496181567e-17,8.731572038574937e-38
647,0.0022112112041,0.0019961452483000003,-4.6325834755158884e-17,1.1537749992566122e-37
